var1,var2,type,relationship,test,effect,effect_name,p_value,n,notes,adjusted_p,significant
marriage,sex,num_cat,group_difference,mannwhitneyu,-0.0280069696234392,rank_biserial,7.739713277145182e-05,21000,nonparametric_preferred,8.90067026871696e-05,True
marriage,default_payment_next_month,num_cat,group_difference,mannwhitneyu,-0.0319683252251403,rank_biserial,0.0001225782589883,21000,nonparametric_preferred,0.00014038008083307383,True
age,sex,num_cat,group_difference,mannwhitneyu,-0.1128628339270945,rank_biserial,1.2513188641145865e-43,21000,nonparametric_preferred,1.940247227503516e-43,True
age,default_payment_next_month,num_cat,group_difference,mannwhitneyu,0.0111831199853941,rank_biserial,0.2426070650042038,21000,nonparametric_preferred,0.25753673054292403,False
pay_0,sex,num_cat,group_difference,mannwhitneyu,-0.0656309974080333,rank_biserial,6.702127565737032e-18,21000,nonparametric_preferred,9.157362416551587e-18,True
pay_0,default_payment_next_month,num_cat,group_difference,mannwhitneyu,0.3790036800763998,rank_biserial,0.0,21000,nonparametric_preferred,0.0,True
pay_2,sex,num_cat,group_difference,mannwhitneyu,-0.0844268580407867,rank_biserial,1.9573229087397882e-29,21000,nonparametric_preferred,2.784644962949389e-29,True
pay_2,default_payment_next_month,num_cat,group_difference,mannwhitneyu,0.2838941083772176,rank_biserial,3.5253434993167784e-228,21000,nonparametric_preferred,7.050686998633557e-228,True
pay_3,sex,num_cat,group_difference,mannwhitneyu,-0.0778494615732092,rank_biserial,2.466803783572173e-25,21000,nonparametric_preferred,3.456029666324466e-25,True
pay_3,default_payment_next_month,num_cat,group_difference,mannwhitneyu,0.2559867138687933,rank_biserial,2.199419762252878e-186,21000,nonparametric_preferred,4.305247194197123e-186,True
pay_4,sex,num_cat,group_difference,mannwhitneyu,-0.0717674697169592,rank_biserial,3.0208440279532164e-22,21000,nonparametric_preferred,4.168764758575439e-22,True
pay_4,default_payment_next_month,num_cat,group_difference,mannwhitneyu,0.2238885200858827,rank_biserial,2.308133234345485e-146,21000,nonparametric_preferred,4.333637909383359e-146,True
pay_5,sex,num_cat,group_difference,mannwhitneyu,-0.0626305840517245,rank_biserial,1.35659778888914e-17,21000,nonparametric_preferred,1.8264438523580618e-17,True
pay_5,default_payment_next_month,num_cat,group_difference,mannwhitneyu,0.1991722788888564,rank_biserial,2.992711784351716e-118,21000,nonparametric_preferred,5.32895775794241e-118,True
pay_6,sex,num_cat,group_difference,mannwhitneyu,-0.0579095494195918,rank_biserial,6.501378585767273e-15,21000,nonparametric_preferred,8.626829277268112e-15,True
pay_6,default_payment_next_month,num_cat,group_difference,mannwhitneyu,0.18484256152518,rank_biserial,1.4533083358683588e-99,21000,nonparametric_preferred,2.506956879372919e-99,True
bill_amt1,sex,num_cat,group_difference,mannwhitneyu,-0.0536560286737546,rank_biserial,4.647411489567381e-11,21000,nonparametric_preferred,5.777862932975663e-11,True
bill_amt1,default_payment_next_month,num_cat,group_difference,mannwhitneyu,-0.0287840760527462,rank_biserial,0.002645958382379,21000,nonparametric_preferred,0.0029807531164759344,True
bill_amt2,sex,num_cat,group_difference,mannwhitneyu,-0.0561887762024673,rank_biserial,5.442158550937689e-12,21000,nonparametric_preferred,6.890072293847717e-12,True
bill_amt2,default_payment_next_month,num_cat,group_difference,mannwhitneyu,-0.0164452005779458,rank_biserial,0.0858422129505706,21000,nonparametric_preferred,0.09327736525337593,False
bill_amt3,sex,num_cat,group_difference,mannwhitneyu,-0.0458935470377599,rank_biserial,1.7888382090404465e-08,21000,nonparametric_preferred,2.1466058508485357e-08,True
bill_amt3,default_payment_next_month,num_cat,group_difference,mannwhitneyu,-0.0122096881603475,rank_biserial,0.2021248448617956,21000,nonparametric_preferred,0.21706792677764822,False
bill_amt4,sex,num_cat,group_difference,mannwhitneyu,-0.0378398414097478,rank_biserial,3.418608176201038e-06,21000,nonparametric_preferred,4.015046198431857e-06,True
bill_amt4,default_payment_next_month,num_cat,group_difference,mannwhitneyu,-0.0092948969215977,rank_biserial,0.3314495301996674,21000,nonparametric_preferred,0.3504983537743609,False
bill_amt5,sex,num_cat,group_difference,mannwhitneyu,-0.02956906864085,rank_biserial,0.0002839009064397,21000,nonparametric_preferred,0.0003224553505241037,True
bill_amt5,default_payment_next_month,num_cat,group_difference,mannwhitneyu,-0.0069097985636874,rank_biserial,0.4702201366061421,21000,nonparametric_preferred,0.4915937791791486,False
bill_amt6,sex,num_cat,group_difference,mannwhitneyu,-0.0226313243857128,rank_biserial,0.005451764256378,21000,nonparametric_preferred,0.006091849938300923,True
bill_amt6,default_payment_next_month,num_cat,group_difference,mannwhitneyu,0.0041317014167135,rank_biserial,0.6657708308828967,21000,nonparametric_preferred,0.6907998094875168,False
pay_amt1,sex,num_cat,group_difference,mannwhitneyu,-0.0100129792057694,rank_biserial,0.218127391847019,21000,nonparametric_preferred,0.23334558197588076,False
pay_amt1,default_payment_next_month,num_cat,group_difference,mannwhitneyu,-0.2223698977233685,rank_biserial,6.230509476835144e-120,21000,nonparametric_preferred,1.1166367633808439e-119,True
pay_amt2,sex,num_cat,group_difference,mannwhitneyu,0.0033071163683476,rank_biserial,0.6841722043229523,21000,nonparametric_preferred,0.7072341887383328,False
pay_amt2,default_payment_next_month,num_cat,group_difference,mannwhitneyu,-0.2089170715173427,rank_biserial,4.198322694375876e-106,21000,nonparametric_preferred,7.380490851259502e-106,True
pay_amt3,sex,num_cat,group_difference,mannwhitneyu,0.0211449396177673,rank_biserial,0.0092076427284435,21000,nonparametric_preferred,0.010206061819479542,True
pay_amt3,default_payment_next_month,num_cat,group_difference,mannwhitneyu,-0.1962320982357055,rank_biserial,4.444766053138426e-94,21000,nonparametric_preferred,7.526106936602488e-94,True
pay_amt4,sex,num_cat,group_difference,mannwhitneyu,0.0116136238319322,rank_biserial,0.1522578843846752,21000,nonparametric_preferred,0.16479676898106022,False
pay_amt4,default_payment_next_month,num_cat,group_difference,mannwhitneyu,-0.17619149194173,rank_biserial,2.4250170279710035e-76,21000,nonparametric_preferred,4.0078125731736346e-76,True
pay_amt5,sex,num_cat,group_difference,mannwhitneyu,0.0155990346561393,rank_biserial,0.0543067804038606,21000,nonparametric_preferred,0.059478854728037794,False
pay_amt5,default_payment_next_month,num_cat,group_difference,mannwhitneyu,-0.1606731228969233,rank_biserial,6.77547320271111e-64,21000,nonparametric_preferred,1.0872270953187596e-63,True
pay_amt6,sex,num_cat,group_difference,mannwhitneyu,0.0384066869214549,rank_biserial,2.105952235383613e-06,21000,nonparametric_preferred,2.483943662247338e-06,True
pay_amt6,default_payment_next_month,num_cat,group_difference,mannwhitneyu,-0.1707987305397607,rank_biserial,4.1556457677933756e-72,21000,nonparametric_preferred,6.746813128888069e-72,True
sex,default_payment_next_month,cat_cat,association,chi2,0.0433823100815922,cramers_v,3.2429770521672904e-10,21000,,3.943002935674767e-10,True
