fixed_acidity,fixed_acidity__is_outlier,volatile_acidity,volatile_acidity__is_outlier,citric_acid,citric_acid__is_outlier,residual_sugar,residual_sugar__is_outlier,chlorides,chlorides__is_outlier,free_sulfur_dioxide,free_sulfur_dioxide__is_outlier,total_sulfur_dioxide,total_sulfur_dioxide__is_outlier,density,density__is_outlier,ph,ph__is_outlier,sulphates,sulphates__is_outlier,alcohol,alcohol__is_outlier,quality,quality__is_outlier
6.4,0,0.26,0,0.21,0,8.2,0,0.05,0,51.0,0,182.0,0,0.99542,0,3.23,0,0.48,0,9.5,0,5,0
7.3,0,0.19,0,0.27,0,13.9,0,0.057,0,45.0,0,155.0,0,0.99807,0,2.94,0,0.41,0,8.8,0,8,1
7.4,0,0.24,0,0.42,0,14.0,0,0.066,0,48.0,0,198.0,0,0.9979,0,2.89,0,0.42,0,8.9,0,6,0
5.8,0,0.2,0,0.27,0,1.4,0,0.031,0,12.0,0,77.0,0,0.9905,0,3.25,0,0.36,0,10.9,0,7,0
8.0,0,0.26,0,0.28,0,8.2,0,0.038,0,72.0,0,202.0,0,0.99566,0,3.12,0,0.56,0,10.0,0,6,0
5.8,0,0.22,0,0.29,0,1.3,0,0.036,0,25.0,0,68.0,0,0.98865,0,3.24,0,0.35,0,12.6,0,6,0
7.0,0,0.17,0,0.33,0,4.0,0,0.034,0,17.0,0,127.0,0,0.9934,0,3.19,0,0.39,0,10.6,0,7,0
6.9,0,0.28,0,0.22,0,10.0,0,0.052,0,36.0,0,131.0,0,0.99696,0,3.08,0,0.46,0,9.6,0,5,0
7.2,0,0.33,0,0.34,0,2.0,0,0.044,0,61.0,0,171.0,0,0.98947,0,3.25,0,0.53,0,13.3,0,7,0
6.4,0,0.32,0,0.27,0,4.9,0,0.034,0,18.0,0,122.0,0,0.9916,0,3.36,0,0.71,0,12.5,0,6,0
7.4,0,0.16,0,0.3,0,13.7,0,0.056,0,33.0,0,168.0,0,0.99825,0,2.9,0,0.44,0,8.7,0,7,0
7.2,0,0.23,0,0.39,0,14.2,0,0.058,0,49.0,0,192.0,0,0.9979,0,2.98,0,0.48,0,9.0,0,7,0
7.7,0,0.17,0,0.52,0,5.9,0,0.017,0,21.0,0,84.0,0,0.9929,0,3.14,0,0.4,0,11.9,0,7,0
7.0,0,0.17,0,0.36,0,6.4,0,0.055,0,42.0,0,123.0,0,0.99318,0,3.11,0,0.5,0,11.0,0,8,1
7.7,0,0.3,0,0.34,0,1.2,0,0.048,0,4.0,0,119.0,0,0.99084,0,3.18,0,0.34,0,12.1,0,6,0
6.1,0,0.38,0,0.42,0,5.0,0,0.016,0,31.0,0,113.0,0,0.99007,0,3.15,0,0.31,0,12.4,0,7,0
6.5,0,0.27,0,0.26,0,8.2,0,0.042,0,21.0,0,133.0,0,0.99612,0,3.43,0,0.64,0,9.8,0,6,0
6.4,0,0.12,0,0.3,0,1.1,0,0.031,0,37.0,0,94.0,0,0.98986,0,3.01,0,0.56,0,11.7,0,6,0
7.0,0,0.22,0,0.29,0,8.9,0,0.05,0,24.0,0,90.0,0,0.99556,0,3.29,0,0.46,0,9.8,0,6,0
5.8,0,0.25,0,0.26,0,13.1,0,0.051,0,44.0,0,148.0,0,0.9972,0,3.29,0,0.38,0,9.3,0,5,0
6.8,0,0.22,0,0.36,0,1.2,0,0.052,0,38.0,0,127.0,0,0.9933,0,3.04,0,0.54,0,9.2,0,5,0
7.2,0,0.29,0,0.2,0,7.7,0,0.046,0,51.0,0,174.0,0,0.99582,0,3.16,0,0.52,0,9.5,0,5,0
7.4,0,0.29,0,0.28,0,10.2,0,0.032,0,43.0,0,138.0,0,0.9951,0,3.1,0,0.47,0,10.6,0,6,0
6.8,0,0.32,0,0.34,0,1.2,0,0.044,0,14.0,0,67.0,0,0.9919,0,3.05,0,0.47,0,10.6,0,4,0
6.5,0,0.17,0,0.33,0,1.4,0,0.028,0,14.0,0,99.0,0,0.9928,0,3.23,0,0.55,0,10.1,0,6,0
7.1,0,0.38,0,0.4,0,2.2,0,0.042,0,54.0,0,201.0,0,0.99177,0,3.03,0,0.5,0,11.4,0,5,0
7.5,0,0.23,0,0.3,0,1.2,0,0.03,0,27.0,0,80.0,0,0.99192,0,3.05,0,0.68,0,10.5,0,5,0
7.6,0,0.22,0,0.28,0,12.0,0,0.056,0,68.0,0,143.0,0,0.9983,0,2.99,0,0.3,0,9.2,0,6,0
5.4,0,0.415,0,0.19,0,1.6,0,0.039,0,27.0,0,88.0,0,0.99265,0,3.54,0,0.41,0,10.0,0,7,0
4.8,0,0.17,0,0.28,0,2.9,0,0.03,0,22.0,0,111.0,0,0.9902,0,3.38,0,0.34,0,11.3,0,7,0
5.7,0,0.22,0,0.28,0,1.3,0,0.027,0,26.0,0,101.0,0,0.98948,0,3.35,0,0.38,0,12.5,0,7,0
7.0,0,0.24,0,0.3,0,4.2,0,0.04,0,41.0,0,213.0,0,0.9927,0,3.28,0,0.49,0,11.8,0,6,0
5.2,0,0.5,0,0.18,0,2.0,0,0.036,0,23.0,0,129.0,0,0.98949,0,3.36,0,0.77,1,13.4,0,7,0
7.3,0,0.23,0,0.34,0,9.3,0,0.052,0,19.0,0,86.0,0,0.99574,0,3.04,0,0.56,0,10.0,0,5,0
8.1,0,0.4,0,0.32,0,7.9,0,0.031,0,23.0,0,118.0,0,0.99176,0,3.05,0,0.46,0,13.3,0,7,0
6.3,0,0.29,0,0.23,0,14.2,0,0.037,0,24.0,0,99.0,0,0.99528,0,3.08,0,0.38,0,10.6,0,6,0
6.0,0,0.41,0,0.21,0,1.9,0,0.05,0,29.0,0,122.0,0,0.9928,0,3.42,0,0.52,0,10.5,0,6,0
6.9,0,0.19,0,0.38,0,1.15,0,0.023,0,30.0,0,105.0,0,0.99047,0,3.11,0,0.38,0,11.4,0,5,0
8.0,0,0.27,0,0.57,1,10.4,0,0.053,0,18.0,0,134.0,0,0.99732,0,3.12,0,0.68,0,9.0,0,5,0
6.6,0,0.33,0,0.24,0,16.05,0,0.045,0,31.0,0,147.0,0,0.99822,0,3.08,0,0.52,0,9.2,0,5,0
6.8,0,0.32,0,0.33,0,0.7,0,0.027,0,15.0,0,66.0,0,0.9899,0,3.11,0,0.31,0,11.8,0,6,0
7.7,0,0.28,0,0.33,0,6.7,0,0.037,0,32.0,0,155.0,0,0.9951,0,3.39,0,0.62,0,10.7,0,7,0
7.6,0,0.31,0,0.27,0,5.8,0,0.036,0,23.0,0,109.0,0,0.99399,0,3.34,0,0.54,0,11.0,0,6,0
7.7,0,0.28,0,0.63,1,11.1,0,0.039,0,58.0,0,179.0,0,0.9979,0,3.08,0,0.44,0,8.8,0,4,0
6.7,0,0.28,0,0.34,0,8.9,0,0.048,0,32.0,0,111.0,0,0.99455,0,3.25,0,0.54,0,11.0,0,7,0
6.5,0,0.37,0,0.33,0,3.5,0,0.036,0,23.0,0,92.0,0,0.99136,0,3.18,0,0.38,0,11.2,0,6,0
5.8,0,0.15,0,0.32,0,1.2,0,0.037,0,14.0,0,119.0,0,0.99137,0,3.19,0,0.5,0,10.2,0,6,0
6.3,0,0.2,0,0.18,0,10.6,0,0.045,0,57.0,0,159.0,0,0.99666,0,3.09,0,0.54,0,9.2,0,5,0
8.3,0,0.2,0,0.74,1,4.45,0,0.044,0,33.0,0,130.0,0,0.9924,0,3.25,0,0.42,0,12.2,0,6,0
6.9,0,0.19,0,0.33,0,1.6,0,0.039,0,27.0,0,98.0,0,0.9898,0,3.09,0,0.46,0,12.3,0,7,0
6.2,0,0.24,0,0.35,0,1.2,0,0.038,0,22.0,0,167.0,0,0.9912,0,3.1,0,0.48,0,10.6,0,6,0
6.8,0,0.32,0,0.3,0,3.3,0,0.029,0,15.0,0,80.0,0,0.99061,0,3.33,0,0.63,0,12.6,0,7,0
6.1,0,0.36,0,0.58,1,15.0,0,0.044,0,42.0,0,115.0,0,0.9978,0,3.15,0,0.51,0,9.0,0,5,0
6.4,0,0.29,0,0.3,0,2.9,0,0.036,0,25.0,0,79.0,0,0.99037,0,3.29,0,0.6,0,12.4,0,7,0
7.8,0,0.28,0,0.31,0,2.1,0,0.046,0,28.0,0,208.0,0,0.99434,0,3.23,0,0.64,0,9.8,0,5,0
6.8,0,0.21,0,0.27,0,2.1,0,0.03,0,26.0,0,139.0,0,0.99,0,3.16,0,0.61,0,12.6,0,7,0
6.8,0,0.17,0,0.34,0,2.0,0,0.04,0,38.0,0,111.0,0,0.99,0,3.24,0,0.45,0,12.9,0,6,0
9.6,1,0.21,0,0.28,0,1.2,0,0.038,0,12.0,0,53.0,0,0.9926,0,2.8,1,0.46,0,10.6,0,5,0
6.6,0,0.19,0,0.25,0,1.2,0,0.052,0,34.0,0,181.0,0,0.99352,0,3.3,0,0.42,0,9.4,0,7,0
5.8,0,0.17,0,0.34,0,1.8,0,0.045,0,96.0,1,170.0,0,0.99035,0,3.38,0,0.9,1,11.8,0,8,1
6.5,0,0.26,0,0.27,0,12.9,0,0.044,0,69.0,0,215.0,0,0.9967,0,3.17,0,0.43,0,10.0,0,6,0
6.2,0,0.255,0,0.27,0,1.3,0,0.037,0,30.0,0,86.0,0,0.98834,0,3.05,0,0.59,0,12.9,0,7,0
5.3,0,0.585,1,0.07,1,7.1,0,0.044,0,34.0,0,145.0,0,0.9945,0,3.34,0,0.57,0,9.7,0,6,0
6.4,0,0.24,0,0.5,0,11.6,0,0.047,0,60.0,0,211.0,0,0.9966,0,3.18,0,0.57,0,9.3,0,5,0
7.4,0,0.2,0,0.37,0,1.2,0,0.028,0,28.0,0,89.0,0,0.99132,0,3.14,0,0.61,0,11.8,0,6,0
6.6,0,0.25,0,0.36,0,8.1,0,0.045,0,54.0,0,180.0,0,0.9958,0,3.08,0,0.42,0,9.2,0,5,0
5.7,0,0.37,0,0.3,0,1.1,0,0.029,0,24.0,0,88.0,0,0.98883,0,3.18,0,0.39,0,11.7,0,6,0
6.1,0,0.6,1,0.0,1,1.3,0,0.042,0,24.0,0,79.0,0,0.9937,0,3.31,0,0.38,0,9.4,0,4,0
6.1,0,0.32,0,0.33,0,10.7,0,0.036,0,27.0,0,98.0,0,0.99521,0,3.34,0,0.52,0,10.2,0,6,0
6.6,0,0.425,0,0.25,0,2.35,0,0.034,0,23.0,0,87.0,0,0.99082,0,3.05,0,0.41,0,11.4,0,6,0
7.4,0,0.16,0,0.3,0,13.7,0,0.056,0,33.0,0,168.0,0,0.99825,0,2.9,0,0.44,0,8.7,0,7,0
5.1,0,0.25,0,0.36,0,1.3,0,0.035,0,40.0,0,78.0,0,0.9891,0,3.23,0,0.64,0,12.1,0,7,0
6.9,0,0.25,0,0.35,0,9.2,0,0.034,0,42.0,0,150.0,0,0.9947,0,3.21,0,0.36,0,11.5,0,6,0
6.4,0,0.22,0,0.31,0,13.9,0,0.04,0,57.0,0,135.0,0,0.99672,0,3.21,0,0.38,0,10.7,0,5,0
7.2,0,0.36,0,0.36,0,5.7,0,0.038,0,26.0,0,98.0,0,0.9914,0,2.93,0,0.59,0,12.5,0,7,0
7.5,0,0.23,0,0.68,1,11.0,0,0.047,0,37.0,0,133.0,0,0.9978,0,2.99,0,0.38,0,8.8,0,5,0
7.6,0,0.2,0,0.34,0,1.8,0,0.041,0,42.0,0,148.0,0,0.99335,0,3.35,0,0.66,0,11.1,0,6,0
7.1,0,0.32,0,0.3,0,9.9,0,0.041,0,63.0,0,192.0,0,0.99642,0,3.12,0,0.49,0,10.2,0,6,0
7.2,0,0.31,0,0.41,0,8.6,0,0.053,0,15.0,0,89.0,0,0.9976,0,3.29,0,0.64,0,9.9,0,6,0
6.9,0,0.26,0,0.49,0,1.6,0,0.058,0,39.0,0,166.0,0,0.9965,0,3.65,1,0.52,0,9.4,0,4,0
7.15,0,0.17,0,0.24,0,9.6,0,0.119,1,56.0,0,178.0,0,0.99578,0,3.15,0,0.44,0,10.2,0,6,0
6.4,0,0.23,0,0.39,0,1.8,0,0.032,0,23.0,0,118.0,0,0.9912,0,3.32,0,0.5,0,11.8,0,6,0
9.2,1,0.34,0,0.27,0,1.2,0,0.026,0,17.0,0,73.0,0,0.9921,0,3.08,0,0.39,0,10.8,0,5,0
6.7,0,0.21,0,0.34,0,1.5,0,0.035,0,45.0,0,123.0,0,0.98949,0,3.24,0,0.36,0,12.6,0,7,0
7.7,0,0.39,0,0.3,0,5.2,0,0.037,0,29.0,0,131.0,0,0.9943,0,3.38,0,0.44,0,11.0,0,6,0
6.4,0,0.125,0,0.29,0,5.85,0,0.042,0,24.0,0,99.0,0,0.992,0,3.23,0,0.32,0,12.0,0,7,0
8.0,0,0.23,0,0.35,0,9.2,0,0.044,0,53.0,0,186.0,0,0.997,0,3.09,0,0.56,0,9.5,0,7,0
5.9,0,0.21,0,0.24,0,12.1,0,0.044,0,53.0,0,165.0,0,0.9969,0,3.25,0,0.39,0,9.5,0,5,0
7.4,0,0.27,0,0.31,0,2.4,0,0.014,1,15.0,0,143.0,0,0.99094,0,3.03,0,0.65,0,12.0,0,4,0
6.2,0,0.37,0,0.3,0,6.6,0,0.346,1,79.0,0,200.0,0,0.9954,0,3.29,0,0.58,0,9.6,0,5,0
7.6,0,0.19,0,0.42,0,1.5,0,0.044,0,6.0,0,114.0,0,0.9914,0,3.04,0,0.74,0,12.8,0,6,0
6.5,0,0.28,0,0.34,0,3.6,0,0.04,0,29.0,0,121.0,0,0.99111,0,3.28,0,0.48,0,12.1,0,7,0
7.0,0,0.27,0,0.36,0,20.7,0,0.045,0,45.0,0,170.0,0,1.001,0,3.0,0,0.45,0,8.8,0,6,0
5.2,0,0.34,0,0.37,0,6.2,0,0.031,0,42.0,0,133.0,0,0.99076,0,3.25,0,0.41,0,12.5,0,6,0
8.5,0,0.19,0,0.48,0,1.1,0,0.026,0,23.0,0,58.0,0,0.99184,0,2.9,0,0.5,0,10.5,0,6,0
7.8,0,0.43,0,0.49,0,13.0,0,0.033,0,37.0,0,158.0,0,0.9955,0,3.14,0,0.35,0,11.3,0,6,0
6.7,0,0.37,0,0.25,0,2.5,0,0.028,0,24.0,0,84.0,0,0.9909,0,3.14,0,0.36,0,11.7,0,6,0
8.2,0,0.42,0,0.29,0,4.1,0,0.03,0,31.0,0,100.0,0,0.9911,0,3.0,0,0.32,0,12.8,0,7,0
6.1,0,0.27,0,0.3,0,16.7,0,0.039,0,49.0,0,172.0,0,0.99985,0,3.4,0,0.45,0,9.4,0,5,0
7.7,0,0.16,0,0.41,0,1.7,0,0.048,0,60.0,0,173.0,0,0.9932,0,3.24,0,0.66,0,11.2,0,7,0
5.8,0,0.29,0,0.27,0,1.6,0,0.062,0,17.0,0,140.0,0,0.99138,0,3.23,0,0.35,0,11.1,0,6,0
6.6,0,0.32,0,0.24,0,1.3,0,0.06,0,42.5,0,204.0,0,0.99512,0,3.59,1,0.51,0,9.2,0,5,0
7.6,0,0.2,0,0.3,0,14.2,0,0.056,0,53.0,0,212.5,0,0.999,0,3.14,0,0.46,0,8.9,0,8,1
6.7,0,0.35,0,0.32,0,9.0,0,0.032,0,29.0,0,113.0,0,0.99188,0,3.13,0,0.65,0,12.9,0,7,0
8.7,0,0.45,0,0.4,0,1.5,0,0.067,0,17.0,0,100.0,0,0.9957,0,3.27,0,0.57,0,10.1,0,6,0
6.9,0,0.25,0,0.33,0,1.2,0,0.035,0,35.0,0,158.0,0,0.99082,0,3.02,0,0.58,0,11.3,0,6,0
5.8,0,0.28,0,0.27,0,2.6,0,0.054,0,30.0,0,156.0,0,0.9914,0,3.53,0,0.42,0,12.4,0,5,0
7.1,0,0.21,0,0.32,0,2.2,0,0.037,0,28.0,0,141.0,0,0.993,0,3.2,0,0.57,0,10.0,0,7,0
6.1,0,0.26,0,0.28,0,1.7,0,0.043,0,24.0,0,98.0,0,0.98918,0,3.14,0,0.44,0,12.5,0,6,0
7.8,0,0.29,0,0.22,0,9.5,0,0.056,0,44.0,0,213.0,0,0.99715,0,3.08,0,0.61,0,9.3,0,6,0
6.1,0,0.17,0,0.27,0,1.5,0,0.056,0,45.0,0,135.0,0,0.9924,0,3.2,0,0.43,0,10.2,0,6,0
6.6,0,0.38,0,0.36,0,9.2,0,0.061,0,42.0,0,214.0,0,0.9976,0,3.31,0,0.56,0,9.4,0,5,0
6.7,0,0.3,0,0.5,0,12.1,0,0.045,0,38.0,0,127.0,0,0.9974,0,3.04,0,0.53,0,8.9,0,6,0
7.4,0,0.26,0,0.43,0,6.0,0,0.022,0,22.0,0,125.0,0,0.9928,0,3.13,0,0.55,0,11.5,0,6,0
5.7,0,0.33,0,0.32,0,1.4,0,0.043,0,28.0,0,93.0,0,0.9897,0,3.31,0,0.5,0,12.3,0,6,0
7.2,0,0.21,0,0.35,0,14.5,0,0.048,0,35.0,0,178.0,0,0.9982,0,3.05,0,0.47,0,8.9,0,6,0
6.5,0,0.22,0,0.45,0,8.0,0,0.053,0,52.0,0,196.0,0,0.9959,0,3.23,0,0.48,0,9.1,0,6,0
6.4,0,0.18,0,0.48,0,4.0,0,0.186,1,64.0,0,150.0,0,0.9945,0,3.06,0,0.4,0,9.3,0,5,0
7.2,0,0.24,0,0.36,0,2.0,0,0.029,0,21.0,0,63.0,0,0.99076,0,3.13,0,0.63,0,12.5,0,6,0
5.8,0,0.33,0,0.23,0,5.0,0,0.053,0,29.0,0,106.0,0,0.99458,0,3.13,0,0.52,0,9.0,0,5,0
7.6,0,0.39,0,0.46,0,11.7,0,0.084,1,55.0,0,170.0,0,0.99773,0,2.91,0,0.51,0,9.0,0,5,0
7.6,0,0.445,0,0.44,0,14.5,0,0.045,0,68.0,0,212.0,0,0.9986,0,3.48,0,0.36,0,10.0,0,6,0
6.5,0,0.36,0,0.28,0,3.2,0,0.037,0,29.0,0,119.0,0,0.9908,0,3.25,0,0.65,0,12.4,0,8,1
7.4,0,0.41,0,0.66,1,10.8,0,0.051,0,77.0,0,194.0,0,0.9976,0,3.05,0,0.46,0,8.7,0,5,0
6.7,0,0.25,0,0.36,0,8.6,0,0.037,0,63.0,0,206.0,0,0.99553,0,3.18,0,0.5,0,9.6,0,5,0
6.5,0,0.44,0,0.47,0,5.45,0,0.014,1,44.0,0,137.0,0,0.98984,0,3.13,0,0.32,0,13.0,0,8,1
5.4,0,0.31,0,0.47,0,3.0,0,0.053,0,46.0,0,144.0,0,0.9931,0,3.29,0,0.76,0,10.0,0,5,0
6.4,0,0.125,0,0.36,0,1.4,0,0.044,0,22.0,0,68.0,0,0.99014,0,3.15,0,0.5,0,11.7,0,7,0
5.8,0,0.14,0,0.15,0,6.1,0,0.042,0,27.0,0,123.0,0,0.99362,0,3.06,0,0.6,0,9.9,0,6,0
7.0,0,0.23,0,0.36,0,7.1,0,0.028,0,31.0,0,104.0,0,0.9922,0,3.35,0,0.47,0,12.1,0,8,1
7.8,0,0.34,0,0.27,0,1.2,0,0.04,0,25.0,0,106.0,0,0.9932,0,3.01,0,0.55,0,10.4,0,5,0
6.0,0,0.23,0,0.34,0,1.3,0,0.025,0,23.0,0,111.0,0,0.98961,0,3.36,0,0.37,0,12.7,0,6,0
6.9,0,0.44,0,0.18,0,11.8,0,0.051,0,26.0,0,126.0,0,0.9975,0,3.23,0,0.48,0,9.1,0,5,0
7.1,0,0.33,0,0.25,0,1.6,0,0.03,0,25.0,0,126.0,0,0.9901,0,3.22,0,0.34,0,12.1,0,7,0
8.1,0,0.28,0,0.49,0,1.0,0,0.04,0,32.0,0,148.0,0,0.9936,0,3.13,0,0.41,0,10.0,0,6,0
7.5,0,0.28,0,0.41,0,1.3,0,0.044,0,11.0,0,126.0,0,0.99293,0,3.28,0,0.45,0,10.3,0,5,0
6.6,0,0.19,0,0.43,0,10.9,0,0.045,0,53.0,0,154.0,0,0.99752,0,3.52,0,0.77,1,10.4,0,6,0
8.2,0,0.24,0,0.49,0,9.3,0,0.038,0,52.0,0,163.0,0,0.9952,0,3.02,0,0.33,0,10.6,0,6,0
8.3,0,0.23,0,0.43,0,3.2,0,0.035,0,14.0,0,101.0,0,0.9928,0,3.15,0,0.36,0,11.5,0,5,0
6.4,0,0.26,0,0.35,0,7.7,0,0.056,0,45.0,0,191.0,0,0.99527,0,3.16,0,0.5,0,9.5,0,5,0
5.2,0,0.36,0,0.02,1,1.6,0,0.031,0,24.0,0,104.0,0,0.9896,0,3.44,0,0.35,0,12.2,0,6,0
7.2,0,0.32,0,0.47,0,5.1,0,0.044,0,19.0,0,65.0,0,0.991,0,3.03,0,0.41,0,12.6,0,4,0
7.1,0,0.18,0,0.49,0,1.3,0,0.033,0,12.0,0,72.0,0,0.99072,0,3.05,0,0.53,0,11.3,0,7,0
7.0,0,0.33,0,0.78,1,9.9,0,0.042,0,21.0,0,251.0,0,0.99435,0,3.01,0,0.55,0,11.0,0,6,0
7.0,0,0.44,0,0.24,0,12.1,0,0.056,0,68.0,0,210.0,0,0.99718,0,3.05,0,0.5,0,9.5,0,5,0
6.7,0,0.34,0,0.54,0,16.3,0,0.047,0,44.0,0,181.0,0,0.9987,0,3.04,0,0.56,0,8.8,0,5,0
6.5,0,0.22,0,0.27,0,1.6,0,0.039,0,36.0,0,116.0,0,0.99178,0,3.38,0,0.57,0,11.0,0,7,0
6.1,0,0.28,0,0.27,0,4.7,0,0.03,0,56.0,0,140.0,0,0.99042,0,3.16,0,0.42,0,12.5,0,8,1
5.5,0,0.375,0,0.38,0,1.7,0,0.036,0,17.0,0,98.0,0,0.99142,0,3.29,0,0.39,0,10.5,0,6,0
7.0,0,0.26,0,0.34,0,10.9,0,0.038,0,25.0,0,84.0,0,0.99432,0,3.11,0,0.34,0,10.9,0,6,0
6.2,0,0.2,0,0.32,0,2.8,0,0.05,0,17.0,0,126.0,0,0.9936,0,3.18,0,0.55,0,9.4,0,6,0
7.6,0,0.18,0,0.28,0,7.1,0,0.041,0,29.0,0,110.0,0,0.99652,0,3.2,0,0.42,0,9.2,0,6,0
7.1,0,0.15,0,0.34,0,1.0,0,0.033,0,27.0,0,73.0,0,0.98974,0,3.24,0,0.41,0,12.2,0,6,0
7.2,0,0.27,0,0.27,0,2.4,0,0.048,0,30.0,0,149.0,0,0.9936,0,3.1,0,0.51,0,9.2,0,6,0
6.9,0,0.18,0,0.36,0,1.3,0,0.036,0,40.0,0,117.0,0,0.9934,0,3.27,0,0.95,1,9.5,0,7,0
7.7,0,0.3,0,0.42,0,14.3,0,0.045,0,45.0,0,213.0,0,0.9991,0,3.18,0,0.63,0,9.2,0,5,0
6.9,0,0.33,0,0.21,0,1.0,0,0.053,0,39.0,0,148.0,0,0.9927,0,3.12,0,0.45,0,9.4,0,6,0
5.7,0,0.28,0,0.36,0,1.8,0,0.041,0,38.0,0,90.0,0,0.99002,0,3.27,0,0.98,1,11.9,0,7,0
6.5,0,0.26,0,0.24,0,10.8,0,0.042,0,47.0,0,130.0,0,0.996,0,3.08,0,0.4,0,10.1,0,6,0
5.5,0,0.32,0,0.45,0,4.9,0,0.028,0,25.0,0,191.0,0,0.9922,0,3.51,0,0.49,0,11.5,0,7,0
6.4,0,0.37,0,0.37,0,4.85,0,0.041,0,39.5,0,216.5,0,0.99432,0,3.1,0,0.5,0,9.8,0,6,0
7.2,0,0.28,0,0.38,0,2.0,0,0.052,0,23.0,0,156.0,0,0.9912,0,3.13,0,0.52,0,11.1,0,5,0
7.8,0,0.29,0,0.36,0,7.0,0,0.042,0,38.0,0,161.0,0,0.9941,0,3.26,0,0.37,0,11.2,0,8,1
6.6,0,0.19,0,0.28,0,1.1,0,0.044,0,38.0,0,100.0,0,0.9904,0,3.22,0,0.69,0,11.2,0,6,0
6.1,0,0.15,0,0.29,0,6.2,0,0.046,0,39.0,0,151.0,0,0.99471,0,3.6,1,0.44,0,10.6,0,6,0
6.7,0,0.15,0,0.38,0,1.7,0,0.037,0,20.0,0,84.0,0,0.99046,0,3.09,0,0.53,0,11.4,0,6,0
7.3,0,0.36,0,0.62,1,7.1,0,0.033,0,48.0,0,185.0,0,0.99472,0,3.14,0,0.62,0,10.6,0,6,0
8.2,0,0.61,1,0.45,0,5.4,0,0.03,0,15.0,0,118.0,0,0.9954,0,3.14,0,0.34,0,9.6,0,5,0
7.3,0,0.17,0,0.24,0,8.1,0,0.121,1,32.0,0,162.0,0,0.99508,0,3.17,0,0.38,0,10.4,0,8,1
6.8,0,0.11,0,0.42,0,1.1,0,0.042,0,51.0,0,132.0,0,0.99059,0,3.18,0,0.74,0,11.3,0,7,0
5.3,0,0.165,0,0.24,0,1.1,0,0.051,0,25.0,0,105.0,0,0.9925,0,3.32,0,0.47,0,9.1,0,5,0
7.2,0,0.39,0,0.54,0,1.4,0,0.157,1,34.0,0,132.0,0,0.99449,0,3.11,0,0.53,0,9.0,0,6,0
4.9,0,0.335,0,0.14,0,1.3,0,0.036,0,69.0,0,168.0,0,0.99212,0,3.47,0,0.46,0,10.4666666666667,0,5,0
8.0,0,0.44,0,0.49,0,9.1,0,0.031,0,46.0,0,151.0,0,0.9926,0,3.16,0,0.27,0,12.7,0,8,1
7.7,0,0.15,0,0.29,0,1.3,0,0.029,0,10.0,0,64.0,0,0.9932,0,3.35,0,0.39,0,10.1,0,5,0
6.1,0,0.23,0,0.45,0,10.6,0,0.094,1,49.0,0,169.0,0,0.99699,0,3.05,0,0.54,0,8.8,0,5,0
5.8,0,0.32,0,0.23,0,1.5,0,0.033,0,39.0,0,121.0,0,0.9887,0,2.96,0,0.35,0,12.0,0,5,0
5.7,0,0.245,0,0.33,0,1.1,0,0.049,0,28.0,0,150.0,0,0.9927,0,3.13,0,0.42,0,9.3,0,5,0
9.4,1,0.42,0,0.32,0,6.5,0,0.027,0,20.0,0,167.0,0,0.99479,0,3.08,0,0.43,0,10.6,0,5,0
7.6,0,0.33,0,0.35,0,6.3,0,0.036,0,12.0,0,126.0,0,0.9924,0,3.16,0,0.39,0,12.0,0,7,0
6.7,0,0.19,0,0.32,0,3.7,0,0.041,0,26.0,0,76.0,0,0.99173,0,2.9,0,0.57,0,10.5,0,7,0
5.7,0,0.18,0,0.22,0,4.2,0,0.042,0,25.0,0,111.0,0,0.994,0,3.35,0,0.39,0,9.4,0,5,0
5.8,0,0.28,0,0.35,0,2.3,0,0.053,0,36.0,0,114.0,0,0.9924,0,3.28,0,0.5,0,10.2,0,4,0
6.4,0,0.22,0,0.49,0,7.5,0,0.054,0,42.0,0,151.0,0,0.9948,0,3.27,0,0.52,0,10.1,0,6,0
9.0,1,0.55,1,0.3,0,8.1,0,0.026,0,14.0,0,71.0,0,0.993,0,2.94,0,0.36,0,11.8,0,5,0
8.4,0,0.19,0,0.42,0,1.6,0,0.047,0,9.0,0,101.0,0,0.994,0,3.06,0,0.65,0,11.1,0,4,0
7.0,0,0.23,0,0.42,0,18.05,0,0.05,0,35.0,0,144.0,0,0.9999,0,3.22,0,0.42,0,8.8,0,5,0
6.7,0,0.18,0,0.28,0,10.2,0,0.039,0,29.0,0,115.0,0,0.99469,0,3.11,0,0.45,0,10.9,0,7,0
7.5,0,0.26,0,0.26,0,18.35,0,0.084,1,33.0,0,139.0,0,1.0011,0,3.17,0,0.39,0,8.8,0,5,0
6.3,0,0.36,0,0.3,0,4.8,0,0.049,0,14.0,0,85.0,0,0.9932,0,3.28,0,0.39,0,10.6,0,5,0
6.2,0,0.25,0,0.54,0,7.0,0,0.046,0,58.0,0,176.0,0,0.99454,0,3.19,0,0.7,0,10.4,0,5,0
6.4,0,0.27,0,0.29,0,10.8,0,0.028,0,17.0,0,118.0,0,0.99356,0,3.18,0,0.37,0,11.2,0,6,0
6.3,0,0.29,0,0.29,0,3.3,0,0.037,0,32.0,0,140.0,0,0.9895,0,3.17,0,0.36,0,12.8,0,7,0
7.8,0,0.26,0,0.27,0,1.9,0,0.051,0,52.0,0,195.0,0,0.9928,0,3.23,0,0.5,0,10.9,0,6,0
